case:concept:name,concept:name,time:timestamp,cost,org:resource
487,Activity 43,2023-01-03 02:25:00,122,Mike
487,Activity 35,2023-01-03 03:56:00,185,Mike
487,Activity 1,2023-01-03 04:55:00,91,John
487,Activity 24,2023-01-03 06:49:00,163,Peter
487,Activity 22,2023-01-03 07:23:00,76,Lisa
488,Activity 27,2023-01-02 17:14:00,78,Tom
488,Activity 28,2023-01-02 17:28:00,58,Tom
488,Activity 31,2023-01-02 19:13:00,213,John
488,Activity 34,2023-01-02 20:57:00,99,Lisa
488,Activity 9,2023-01-02 22:40:00,149,Peter
489,Activity 14,2023-01-01 19:33:00,198,John
489,Activity 29,2023-01-01 21:22:00,130,John
489,Activity 14,2023-01-01 21:23:00,264,Peter
489,Activity 50,2023-01-01 22:09:00,273,Susan
489,Activity 31,2023-01-01 22:21:00,157,Susan
490,Activity 43,2023-01-03 04:02:00,100,John
490,Activity 21,2023-01-03 05:34:00,291,John
490,Activity 8,2023-01-03 06:19:00,166,Peter
490,Activity 29,2023-01-03 07:30:00,278,Tom
490,Activity 30,2023-01-03 09:03:00,67,Lisa
490,Activity 17,2023-01-03 09:06:00,271,Tom
490,Activity 22,2023-01-03 09:59:00,184,Mike
490,Activity 45,2023-01-03 10:14:00,161,Tom
490,Activity 9,2023-01-03 11:02:00,70,John
490,Activity 3,2023-01-03 12:13:00,234,Mike
491,Activity 38,2023-01-02 19:32:00,268,Anna
491,Activity 48,2023-01-02 20:58:00,140,Susan
491,Activity 25,2023-01-02 21:20:00,117,John
491,Activity 33,2023-01-02 22:36:00,279,Mike
491,Activity 5,2023-01-03 00:02:00,169,Tom
492,Activity 42,2023-01-02 01:17:00,277,Anna
492,Activity 33,2023-01-02 01:52:00,264,Lisa
492,Activity 42,2023-01-02 02:35:00,245,Tom
492,Activity 1,2023-01-02 04:21:00,66,Mike
492,Activity 42,2023-01-02 05:50:00,89,Peter
492,Activity 29,2023-01-02 06:03:00,56,Peter
492,Activity 15,2023-01-02 07:40:00,208,Tom
492,Activity 2,2023-01-02 08:52:00,246,Laura
492,Activity 21,2023-01-02 10:44:00,196,Anna
493,Activity 11,2023-01-03 00:21:00,112,Anna
493,Activity 16,2023-01-03 00:27:00,244,Lisa
493,Activity 49,2023-01-03 00:30:00,295,Tom
493,Activity 42,2023-01-03 00:38:00,112,Anna
493,Activity 19,2023-01-03 02:27:00,166,John
493,Activity 20,2023-01-03 04:19:00,289,Mike
493,Activity 11,2023-01-03 04:23:00,171,John
493,Activity 29,2023-01-03 05:37:00,273,Lisa
493,Activity 22,2023-01-03 06:00:00,221,John
494,Activity 38,2023-01-01 09:55:00,232,Susan
494,Activity 27,2023-01-01 10:53:00,175,Anna
494,Activity 7,2023-01-01 12:24:00,150,Laura
494,Activity 5,2023-01-01 14:24:00,144,Peter
494,Activity 7,2023-01-01 14:43:00,132,John
495,Activity 27,2023-01-01 18:41:00,272,John
495,Activity 45,2023-01-01 20:35:00,270,Peter
495,Activity 50,2023-01-01 22:12:00,239,Anna
495,Activity 40,2023-01-01 22:36:00,115,Tom
495,Activity 10,2023-01-01 23:58:00,221,John
495,Activity 33,2023-01-02 00:46:00,283,Lisa
495,Activity 30,2023-01-02 01:56:00,184,Tom
496,Activity 29,2023-01-03 03:09:00,83,Laura
496,Activity 46,2023-01-03 03:51:00,61,Peter
496,Activity 22,2023-01-03 04:15:00,149,Peter
496,Activity 14,2023-01-03 05:28:00,162,Laura
496,Activity 50,2023-01-03 07:11:00,140,Susan
497,Activity 38,2023-01-03 07:16:00,244,Peter
497,Activity 14,2023-01-03 09:13:00,170,Susan
497,Activity 19,2023-01-03 09:52:00,224,Peter
497,Activity 14,2023-01-03 09:58:00,220,Susan
498,Activity 17,2023-01-02 03:47:00,133,Peter
498,Activity 1,2023-01-02 04:23:00,189,Lisa
498,Activity 31,2023-01-02 04:59:00,279,Peter
498,Activity 3,2023-01-02 06:37:00,275,Tom
499,Activity 24,2023-01-01 19:54:00,226,Tom
499,Activity 41,2023-01-01 21:07:00,78,Mike
499,Activity 11,2023-01-01 21:57:00,162,Tom
499,Activity 2,2023-01-01 23:47:00,203,John
500,Activity 12,2023-01-02 13:51:00,165,Tom
500,Activity 12,2023-01-02 15:35:00,111,Mike
500,Activity 46,2023-01-02 17:17:00,91,Anna
500,Activity 47,2023-01-02 18:18:00,214,Mike
500,Activity 16,2023-01-02 19:19:00,175,Anna
